date  time
2018-05-18	06-59-55
2018-05-18	07-00-34
2018-05-18	07-00-41
2018-05-18	07-01-30
2018-05-18	07-05-37
2018-05-18	07-10-18
2018-05-18	07-12-09
2018-05-18	07-22-12
2018-05-18	07-29-04
2018-05-18	07-29-53
2018-05-18	07-40-39
2018-05-18	07-44-12
2018-05-18	07-45-18
2018-05-18	07-45-35
2018-05-18	07-48-41
2018-05-18	07-49-23
2018-05-18	07-49-50
2018-05-18	07-56-02
2018-05-18	07-58-21
2018-05-18	08-00-03
2018-05-18	08-01-22
2018-05-18	08-02-42
2018-05-18	08-06-01
2018-05-18	08-13-25
2018-05-18	08-27-12
2018-05-18	08-36-20
2018-05-18	08-40-00
2018-05-18	08-43-10
2018-05-18	08-45-00
2018-05-18	09-45-40
2018-05-18	10-37-26
2018-05-18	10-38-09
2018-05-18	10-42-35
2018-05-18	11-37-07
2018-05-18	11-44-40
2018-05-18	11-51-07
2018-05-18	11-56-57
2018-05-18	14-49-08
2018-05-18	15-22-43
2018-05-18	15-25-12
2018-05-18	17-22-06
2018-05-18	17-25-43
2018-05-18	17-26-00
2018-05-18	17-26-17
2018-05-18	17-26-41
2018-05-18	17-36-51
2018-05-18	17-38-22
2018-05-18	17-38-22
2018-05-18	17-58-47
2018-05-18	18-02-03
2018-05-18	18-07-46
2018-05-18	18-22-07
2018-05-18	18-23-34
2018-05-18	18-24-41
2018-05-18	18-52-42
2018-05-18	18-59-34
2018-05-18	19-24-50
2018-05-18	19-27-05
2018-05-18	19-36-31
2018-05-18	20-26-14
2018-05-18	20-27-14
2018-05-18	20-35-25
2018-05-18	20-37-34
2018-05-18	20-37-53
2018-05-18	20-38-08
2018-05-18	20-40-30
2018-05-18	20-53-52
2018-05-18	20-55-37
2018-05-18	20-58-53
2018-05-18	20-59-49
2018-05-18	21-04-01
2018-05-18	21-23-12
2018-05-18	21-23-58
2018-05-18	21-24-07
2018-05-18	21-31-00
2018-05-18	21-34-22
2018-05-18	21-38-04
2018-05-18	21-38-33
2018-05-18	21-38-39
2018-05-18	21-42-46
2018-05-18	21-43-46
2018-05-18	21-44-53
2018-05-18	21-45-29
2018-05-18	21-45-31
2018-05-18	21-54-23
2018-05-18	22-01-58
2018-05-18	22-06-01
2018-05-18	22-06-03
2018-05-18	22-19-36
2018-05-18	22-25-27
2018-05-18	23-00-15
2018-05-18	23-03-04
2018-05-18	23-08-21
2018-05-18	23-08-45
2018-05-18	23-11-33
2018-05-18	23-20-22
2018-05-18	23-23-26
2018-05-18	23-24-04
2018-05-18	23-24-37
2018-05-18	23-24-47
2018-05-18	23-25-51
2018-05-18	23-26-25
2018-05-18	23-26-27
2018-05-18	23-27-25
2018-05-18	23-29-19
2018-05-18	23-29-45
2018-05-18	23-31-37
2018-05-18	23-36-23
2018-05-18	23-37-25
2018-05-18	23-37-38
2018-05-18	23-38-43
2018-05-18	23-43-28
2018-05-18	23-44-33
2018-05-18	23-45-48
2018-05-18	23-45-50
2018-05-18	23-46-52
2018-05-18	23-47-48
2018-05-18	23-50-12
2018-05-18	23-59-05
2018-05-18	23-59-53
2018-05-19	00-00-03
2018-05-19	00-02-17
2018-05-19	00-02-43
2018-05-19	00-03-01
2018-05-19	00-03-31
2018-05-19	00-03-57
2018-05-19	00-03-58
2018-05-19	00-04-01
2018-05-19	00-04-39
2018-05-19	00-05-54
2018-05-19	00-07-27
2018-05-19	00-08-34
2018-05-19	00-08-40
2018-05-19	00-22-53
2018-05-19	00-38-37
2018-05-19	00-40-03
2018-05-19	00-41-36
2018-05-19	00-45-22
2018-05-19	00-49-17
2018-05-19	00-49-33
2018-05-19	01-00-29
2018-05-19	01-05-12
2018-05-19	01-25-03
2018-05-19	01-34-18
2018-05-19	01-48-23
2018-05-19	02-23-19
2018-05-19	02-24-27
2018-05-19	02-25-15
2018-05-19	02-26-56
2018-05-19	02-27-12
2018-05-19	02-27-31
2018-05-19	02-42-22
2018-05-19	02-43-40
2018-05-19	02-47-57
2018-05-19	02-49-58
2018-05-19	02-52-47
2018-05-19	02-54-03
2018-05-19	02-55-32
2018-05-19	02-57-39
2018-05-19	02-59-22
2018-05-19	03-07-25
2018-05-19	03-07-28
2018-05-19	03-19-18
2018-05-19	03-33-15
2018-05-19	03-37-04
2018-05-19	03-41-27
2018-05-19	03-46-48
2018-05-19	03-55-11
2018-05-19	03-57-26
2018-05-19	04-00-44
2018-05-19	04-01-29
2018-05-19	05-20-39
2018-05-19	05-42-17
2018-05-19	06-57-11
2018-05-19	07-12-27
2018-05-19	07-42-46
2018-05-19	07-55-31
2018-05-19	08-24-11
2018-05-19	08-27-26
2018-05-19	08-36-00
2018-05-19	09-26-31
2018-05-19	09-27-08
2018-05-19	09-44-15
2018-05-19	09-46-31
2018-05-19	09-50-41
2018-05-19	09-55-31
2018-05-19	10-41-34
2018-05-19	11-30-14
2018-05-19	11-34-25
2018-05-19	11-37-20
2018-05-19	11-53-38
2018-05-19	12-27-16
2018-05-19	12-56-54
2018-05-19	13-13-01
2018-05-19	13-47-46
2018-05-19	13-48-18
2018-05-19	14-47-26
2018-05-19	14-47-28
